Cycle;FreqIndex;Omega;Iterations;Error;Time;FromFunction
0;2;10.78004;20;6.52674789307639e-5;3.075666124;SensTMatVec
0;2;12.127544;26;7.730428478680551e-5;3.698262122;SensMatVec
0;2;12.127544;23;8.140273712342605e-5;3.440744893;SensTMatVec
0;2;10.78004;27;9.648190371081e-7;3.81246256;getData
0;2;12.127544;30;8.30757244330016e-7;4.528299822;getData
0;2;10.78004;19;8.727960084797814e-5;2.68584752;SensTMatVec
0;2;12.127544;23;7.481405191356316e-5;3.42256633;SensTMatVec
0;2;10.78004;23;8.20915010990575e-5;3.325339447;SensMatVec
0;2;10.78004;19;8.05371964816004e-5;2.815149745;SensTMatVec
0;2;12.127544;25;8.811525185592473e-5;3.827422081;SensMatVec
0;2;12.127544;22;9.0868714323733e-5;3.530946236;SensTMatVec
0;2;10.78004;24;5.993462764308788e-5;3.396091326;SensMatVec
0;2;10.78004;19;9.763229172676802e-5;2.773619909;SensTMatVec
